Year,Distance,Fuel,Seller_Type,isManual,Owner,Engine,Power,Seats,Price
2011,75000,4,3,1,1,1086.0,62.0,5.0,165000
2007,120000,4,3,1,2,1495.0,94.0,5.0,80000
2012,120000,1,3,1,1,2179.0,140.0,7.0,535000
2013,70000,1,3,1,1,2494.0,100.0,7.0,700000
2013,70000,1,3,1,1,1248.0,74.0,5.0,550000
2019,15000,4,3,0,1,1199.0,88.0,5.0,680000
2009,53000,4,3,1,2,1197.0,78.0,5.0,200000
2014,120000,1,3,1,2,1248.0,74.0,5.0,500000
2016,70000,1,3,1,1,1248.0,88.0,7.0,1000000
2008,120000,4,3,1,2,1341.0,82.0,5.0,110000
2012,100000,4,3,1,2,1197.0,80.0,5.0,320000
2015,100000,4,3,1,1,1197.0,83.0,5.0,350000
2013,162500,1,3,1,1,1405.0,70.0,5.0,170000
2017,39000,1,3,1,1,1396.0,88.0,5.0,800000
2017,75000,1,3,1,1,1248.0,74.0,5.0,500000
2017,50000,1,3,0,1,2179.0,153.0,7.0,1380000
2019,40000,1,3,1,1,1497.0,121.0,8.0,1300000
2013,92500,1,3,1,1,1582.0,126.0,5.0,530000
2012,158000,1,3,1,1,1248.0,74.0,5.0,360000
2012,120000,1,3,1,1,1248.0,73.0,5.0,310000
2015,50000,1,3,1,2,1498.0,98.0,5.0,725000
2012,110000,1,3,1,1,1248.0,73.0,5.0,340000
2017,2000,1,3,1,2,1186.0,73.0,5.0,550000
2011,181000,1,3,1,2,2982.0,171.0,7.0,1150000
2016,70000,1,3,1,1,1047.0,69.0,5.0,380000
2013,90000,4,3,0,2,1498.0,99.0,5.0,350000
2019,2000,4,3,1,1,1197.0,81.0,5.0,610000
2015,20000,4,3,1,1,1197.0,83.0,5.0,525000
2011,120000,1,3,1,1,2494.0,102.0,7.0,480000
2017,35000,1,3,1,1,2498.0,105.0,6.0,780000
2012,193000,1,3,1,1,1248.0,73.0,5.0,320000
2014,80000,4,3,1,1,1197.0,81.0,5.0,375000
2019,40000,4,3,1,1,1198.0,67.0,5.0,300000
2015,70000,1,3,1,4,1396.0,88.0,5.0,500000
2011,122358,1,3,1,1,2179.0,120.0,9.0,404000
2015,75000,1,3,1,1,2956.0,69.0,7.0,500000
2017,120000,1,3,1,1,1047.0,69.0,5.0,350000
2015,40000,4,3,1,1,1193.0,88.0,5.0,380000
2008,95200,4,3,1,3,1495.0,94.0,5.0,114999
2014,33033,4,2,1,1,1198.0,86.0,5.0,335000
2015,63063,4,2,0,1,1197.0,82.0,5.0,465000
2012,60000,1,3,1,1,1248.0,88.0,5.0,290000
2005,45000,4,3,1,2,796.0,46.0,5.0,110000
2011,80000,1,3,1,3,2179.0,138.0,7.0,450000
2009,170000,1,3,1,2,2523.0,63.0,7.0,400000
2007,207890,1,3,1,2,2523.0,63.0,7.0,210000
2018,7976,1,3,0,1,2143.0,170.0,5.0,4600000
2016,35000,4,3,1,1,796.0,34.0,8.0,220000
2017,35000,4,3,1,1,1197.0,82.0,5.0,450000
2017,35000,4,3,1,1,1197.0,82.0,5.0,450000
2013,50000,4,3,0,1,1197.0,78.0,5.0,290000
2016,20000,4,3,1,1,1197.0,81.0,5.0,520000
2011,20000,4,3,0,1,1197.0,78.0,5.0,265000
2012,50000,4,3,1,2,1197.0,85.0,5.0,330000
2012,50000,4,3,1,2,1197.0,85.0,5.0,330000
2014,120000,1,3,1,1,2523.0,62.0,7.0,509999
2014,70000,4,3,1,1,1591.0,121.0,5.0,500000
2015,50000,4,3,1,1,1197.0,81.0,5.0,525000
2019,16500,4,3,1,1,1197.0,81.0,5.0,675000
2010,70000,4,3,1,1,1197.0,80.0,5.0,300000
2005,99361,4,3,1,2,796.0,46.0,5.0,90000
2017,25000,1,3,1,1,1248.0,74.0,5.0,650000
2014,70000,4,3,1,2,1197.0,85.0,5.0,409000
2015,80000,1,3,1,2,1120.0,70.0,5.0,395000
2014,70000,4,3,1,2,1197.0,85.0,5.0,400000
2012,60000,4,3,1,3,1199.0,79.0,5.0,120000
2018,10000,4,3,0,1,1199.0,84.0,5.0,645000
2006,80000,4,3,1,1,796.0,37.0,4.0,81000
2017,30000,1,3,1,1,1498.0,97.0,5.0,1300000
2017,33000,1,3,1,1,1498.0,97.0,5.0,1250000
2013,90000,4,3,1,3,1373.0,93.0,7.0,535000
2014,80100,1,3,1,2,1461.0,108.0,5.0,555000
2014,120000,4,3,1,1,1497.0,117.0,5.0,725000
2016,40000,4,3,1,1,799.0,53.0,5.0,229999
2013,160000,1,3,1,2,2494.0,100.0,8.0,800000
2017,47000,4,3,1,1,998.0,67.0,5.0,409999
2018,25000,1,3,1,1,1396.0,88.0,5.0,1210000
2017,26000,4,3,1,1,1199.0,84.0,5.0,400000
2018,29000,1,3,1,1,1186.0,73.0,5.0,520000
2016,50000,4,3,0,1,1197.0,83.0,5.0,650000
2011,58000,4,3,1,3,1298.0,88.0,5.0,325000
2012,120000,4,3,0,1,1197.0,85.0,5.0,420000
2014,50000,4,3,1,1,1197.0,81.0,5.0,400000
2010,80000,4,3,1,4,1197.0,80.0,5.0,254999
2003,60000,4,3,1,4,993.0,60.0,5.0,65000
2017,36000,4,3,1,1,998.0,67.0,5.0,351000
2007,120000,1,3,1,3,2494.0,102.0,8.0,404000
2011,185000,1,3,1,3,1248.0,73.0,5.0,185000
2011,50000,1,3,1,1,1461.0,63.0,5.0,250000
2002,100000,4,3,1,4,993.0,60.0,5.0,60000
2013,50000,4,3,1,2,1591.0,121.0,5.0,500000
2007,80000,4,3,1,2,998.0,67.0,5.0,85000
2005,80000,4,3,1,4,796.0,46.0,5.0,85000
2011,90000,1,3,1,4,1248.0,73.0,5.0,265000
2010,162000,4,3,1,2,998.0,66.0,5.0,130000
2013,110000,1,3,1,3,1248.0,88.0,7.0,480000
2008,120000,1,3,1,3,1248.0,75.0,5.0,170000
2011,45000,1,3,1,1,1461.0,63.0,5.0,275000
2005,90000,4,3,1,2,998.0,67.0,5.0,89000
2010,90000,1,3,1,2,1399.0,68.0,5.0,170000
2019,16500,4,2,1,1,1197.0,110.0,5.0,1090000
2017,67000,1,3,0,1,1582.0,126.0,5.0,1100000
2018,52000,4,2,1,1,1197.0,81.0,5.0,610000
2016,40000,4,2,1,1,1198.0,67.0,5.0,335000
2015,40000,4,2,1,1,1197.0,82.0,5.0,434999
2018,35000,1,3,1,1,2755.0,174.0,7.0,3000000
2018,13000,4,2,1,1,799.0,53.0,5.0,390000
2012,40000,4,2,1,1,1198.0,86.0,5.0,325000
2019,10000,4,2,1,1,1198.0,73.0,5.0,640000
2012,9000,4,2,1,1,1498.0,97.0,5.0,450000
2013,70000,1,2,1,2,1364.0,67.0,5.0,400000
2009,60000,4,2,1,1,1197.0,78.0,5.0,215000
2014,40000,1,2,1,1,1461.0,83.0,5.0,570000
2012,93000,1,2,1,1,2179.0,140.0,7.0,680000
2008,80000,1,3,1,4,2494.0,102.0,7.0,325000
2011,50000,4,3,1,2,1193.0,64.0,5.0,150000
2013,68000,4,2,0,1,1797.0,147.0,5.0,690000
2013,25000,1,3,0,1,2143.0,170.0,5.0,1550000
2012,18000,4,2,1,1,624.0,37.0,4.0,64000
2013,120000,1,3,1,1,1461.0,63.0,5.0,250000
2005,35000,4,3,1,1,998.0,67.0,5.0,65000
2016,60000,1,3,1,2,1248.0,74.0,5.0,550000
2010,70000,4,3,1,4,1197.0,78.0,5.0,140000
2016,30000,4,3,1,1,799.0,53.0,5.0,300000
2016,70000,4,3,0,1,1798.0,189.0,5.0,800000
2017,9000,1,2,0,1,1999.0,177.0,5.0,2625000
2019,20000,4,2,0,1,2487.0,214.0,5.0,5150000
2017,45000,1,2,0,1,1999.0,177.0,5.0,3200000
2015,110000,1,3,1,1,2179.0,147.0,7.0,503000
2019,20000,1,3,0,1,1969.0,190.0,5.0,3800000
2016,68089,4,4,0,1,2494.0,157.0,5.0,2000000
2013,58343,4,4,1,1,998.0,67.0,5.0,225000
2018,38817,1,2,1,1,1248.0,74.0,5.0,740000
2016,56494,4,4,1,1,1199.0,88.0,5.0,550000
2013,79328,1,4,1,2,2494.0,100.0,7.0,750000
2019,5621,4,4,0,1,1197.0,81.0,5.0,650000
2017,25538,4,4,1,1,1496.0,88.0,5.0,625000
2018,69779,4,2,0,1,1197.0,81.0,5.0,600000
2017,56290,1,2,1,1,1186.0,73.0,5.0,450000
2019,7500,1,2,0,1,1995.0,190.0,5.0,5400000
2019,8500,1,2,0,1,1995.0,190.0,5.0,5500000
2019,7032,4,4,0,1,1199.0,88.0,5.0,779000
2016,11000,4,2,0,1,1598.0,103.0,5.0,645000
2018,2000,1,2,0,1,1984.0,150.0,5.0,2475000
2010,106000,4,3,1,3,1197.0,78.0,5.0,150000
2009,120000,4,3,0,2,2354.0,158.0,5.0,500000
2015,90000,1,3,1,1,1248.0,74.0,5.0,480000
2014,70000,1,3,1,3,1582.0,126.0,5.0,535000
2005,240000,1,3,1,3,2494.0,102.0,8.0,250000
2012,100000,1,3,1,2,1248.0,88.0,5.0,300000
2009,214000,4,3,1,2,1599.0,103.0,5.0,340000
2009,214000,1,3,1,2,1493.0,110.0,5.0,340000
2016,50000,4,3,1,1,796.0,47.0,5.0,240000
2018,1000,4,3,0,1,1497.0,117.0,5.0,1085000
2017,19000,1,3,0,1,1248.0,74.0,5.0,750000
2012,265000,1,3,1,2,1405.0,70.0,5.0,95000
2020,35000,0,3,1,1,1196.0,61.0,5.0,409999
2014,80000,4,3,1,2,998.0,67.0,5.0,215000
2016,50000,1,3,0,1,2179.0,140.0,7.0,1290000
2010,80000,4,3,1,1,998.0,67.0,5.0,150000
2013,50000,4,3,1,2,814.0,55.0,5.0,219000
2018,100000,4,3,1,1,1199.0,84.0,5.0,325000
2013,120000,4,3,1,2,1196.0,73.0,5.0,260000
2017,9000,1,2,0,1,1999.0,177.0,5.0,2625000
2019,20000,4,2,0,1,2487.0,214.0,5.0,5150000
2017,45000,1,2,0,1,1999.0,177.0,5.0,3200000
2015,110000,1,3,1,1,2179.0,147.0,7.0,503000
2019,20000,1,3,0,1,1969.0,190.0,5.0,3800000
2016,68089,4,4,0,1,2494.0,157.0,5.0,2000000
2013,58343,4,4,1,1,998.0,67.0,5.0,225000
2018,38817,1,2,1,1,1248.0,74.0,5.0,740000
2016,56494,4,4,1,1,1199.0,88.0,5.0,550000
2013,79328,1,4,1,2,2494.0,100.0,7.0,750000
2019,5621,4,4,0,1,1197.0,81.0,5.0,650000
2017,25538,4,4,1,1,1496.0,88.0,5.0,625000
2018,69779,4,2,0,1,1197.0,81.0,5.0,600000
2017,56290,1,2,1,1,1186.0,73.0,5.0,450000
2019,7500,1,2,0,1,1995.0,190.0,5.0,5400000
2019,8500,1,2,0,1,1995.0,190.0,5.0,5500000
2019,7032,4,4,0,1,1199.0,88.0,5.0,779000
2016,11000,4,2,0,1,1598.0,103.0,5.0,645000
2018,2000,1,2,0,1,1984.0,150.0,5.0,2475000
2019,40000,1,3,0,1,1498.0,78.0,5.0,700000
2017,45000,1,3,1,1,1396.0,88.0,5.0,950000
2010,80000,4,3,1,2,796.0,46.0,5.0,160000
2015,135000,1,3,1,2,1120.0,71.0,5.0,409999
2015,120000,1,3,1,2,2494.0,100.0,7.0,840000
2013,67000,1,3,1,1,1364.0,67.0,5.0,450000
2017,50000,1,3,1,1,1248.0,74.0,5.0,900000
2008,134000,1,3,1,2,2494.0,102.0,7.0,570000
2011,110000,1,3,1,2,1461.0,63.0,5.0,254999
2009,40000,4,3,1,1,796.0,37.0,4.0,130000
2013,120000,1,3,1,2,1248.0,74.0,5.0,530000
2015,110000,1,3,1,2,1498.0,88.0,5.0,520000
2011,170000,1,3,1,2,1461.0,64.0,5.0,229999
2004,80000,4,3,1,2,796.0,37.0,4.0,81000
2016,47000,1,3,1,1,1248.0,74.0,5.0,600000
2015,93000,4,3,1,1,1197.0,81.0,5.0,409999
2010,70000,4,3,1,2,796.0,37.0,4.0,120000
2014,50000,4,3,1,1,998.0,67.0,5.0,320000
2015,70000,1,3,1,1,1399.0,68.0,5.0,292000
2012,80000,1,3,1,1,2179.0,138.0,7.0,390000
2016,44000,4,3,1,1,1196.0,86.0,5.0,550000
2014,25000,4,3,1,1,998.0,67.0,5.0,385000
2016,25000,4,3,1,1,1591.0,121.0,5.0,800000
2019,10000,4,3,1,1,1197.0,81.0,5.0,675000
2018,50000,1,3,1,1,2179.0,153.0,7.0,1525000
2018,30000,1,3,1,1,1498.0,98.0,5.0,950000
2015,50000,1,3,1,2,1396.0,88.0,5.0,610000
2012,120000,1,3,1,1,1396.0,88.0,5.0,525000
2019,40000,1,3,0,1,1498.0,78.0,5.0,700000
2015,80000,1,3,1,1,2523.0,62.0,7.0,375000
2015,90000,1,3,1,1,1461.0,83.0,5.0,580000
2015,50000,4,3,1,2,1197.0,83.0,5.0,434999
2020,2136,4,3,1,1,999.0,67.0,5.0,350000
2012,250000,1,3,1,1,2494.0,100.0,7.0,730000
2015,35000,4,3,1,1,1197.0,81.0,5.0,600000
2015,120000,1,3,1,1,2494.0,100.0,7.0,1050000
2017,70000,1,3,1,1,1248.0,74.0,5.0,735000
2018,18000,1,2,1,1,1461.0,108.0,5.0,1050000
2016,110000,1,3,1,2,1248.0,73.0,7.0,420000
2017,60000,1,3,1,1,1248.0,88.0,5.0,800000
2015,60000,1,3,0,1,2982.0,168.0,7.0,2000000
2016,147000,1,3,1,2,1248.0,74.0,5.0,600000
2015,130000,1,3,0,1,2982.0,168.0,7.0,1900000
2011,99500,1,3,1,3,1991.0,147.0,7.0,500000
2011,110000,1,3,1,2,1405.0,71.0,5.0,200000
2016,35000,4,3,1,1,1198.0,67.0,5.0,370000
2010,110000,1,3,1,2,1493.0,110.0,5.0,260000
2016,100000,1,3,1,1,1198.0,77.0,6.0,280000
2014,21000,4,3,1,1,1373.0,93.0,7.0,610000
2013,60000,1,3,1,2,1498.0,90.0,5.0,300000
2010,40000,1,3,1,1,1405.0,70.0,5.0,140000
2008,50000,4,3,1,1,1086.0,68.0,5.0,229999
2010,65000,4,3,1,2,998.0,66.0,5.0,200000
2011,80000,4,3,1,1,998.0,67.0,5.0,200000
2015,119000,1,3,1,1,1582.0,126.0,5.0,560000
2016,80000,1,3,1,1,1248.0,88.0,7.0,750000
2017,90000,1,3,1,1,1248.0,74.0,5.0,585000
2016,20000,4,3,1,1,1591.0,121.0,5.0,760000
2014,80000,1,3,1,2,1248.0,74.0,5.0,430000
2020,44665,1,3,1,1,1198.0,77.0,6.0,480000
2019,10000,1,3,1,1,1493.0,113.0,5.0,643000
2018,60000,4,3,1,1,1197.0,81.0,5.0,500000
2016,22000,4,3,1,1,1198.0,86.0,5.0,425000
2014,25000,4,3,1,1,796.0,47.0,5.0,250000
2016,70000,1,3,1,1,793.0,47.0,5.0,285000
2008,123000,4,3,1,3,1298.0,85.0,5.0,160000
2011,70000,1,3,1,2,1598.0,103.0,5.0,250000
2013,70000,4,3,1,2,1199.0,79.0,5.0,170000
2013,45000,1,3,1,1,1364.0,67.0,5.0,409999
2015,40000,4,3,0,1,1197.0,82.0,5.0,400000
2019,30000,1,3,1,1,1248.0,74.0,5.0,700000
2007,90000,4,3,0,1,1799.0,130.0,5.0,350000
2016,34000,4,3,1,2,1373.0,91.0,7.0,660000
2017,25000,4,3,1,1,796.0,47.0,5.0,268000
2016,50000,4,3,1,1,796.0,47.0,5.0,270000
2013,50000,1,3,1,1,936.0,57.0,5.0,300000
2017,90000,4,3,1,1,1199.0,84.0,5.0,450000
2012,70000,1,3,1,2,936.0,57.0,5.0,220000
2009,146000,1,3,1,2,2179.0,138.0,7.0,250000
2012,85000,4,3,1,2,1196.0,70.0,5.0,300000
2009,201850,1,3,1,2,1396.0,52.0,5.0,88000
2016,30000,1,3,1,1,1248.0,74.0,5.0,561000
2018,15000,1,3,1,1,1248.0,74.0,5.0,755000
2017,25000,4,3,1,1,799.0,53.0,5.0,235000
2011,90000,4,3,1,1,998.0,67.0,5.0,165000
2008,80000,1,3,1,2,1248.0,73.0,5.0,190000
2011,50000,1,3,1,1,1396.0,53.0,5.0,110000
2012,80000,1,3,1,2,2523.0,63.0,8.0,320000
2016,38000,4,3,1,1,1197.0,81.0,5.0,540000
2013,60000,4,3,1,1,814.0,55.0,5.0,180000
2016,100000,4,3,1,3,1196.0,73.0,7.0,270000
2012,30000,4,3,1,1,1197.0,85.0,5.0,450000
2014,30000,4,3,1,1,1197.0,85.0,5.0,450000
2015,50000,4,3,1,1,1199.0,76.0,5.0,200000
2017,42000,4,3,1,1,1199.0,84.0,5.0,425000
2016,30000,4,3,1,1,1199.0,82.0,5.0,400000
2009,60000,4,3,1,3,796.0,46.0,5.0,125000
2018,14000,1,3,1,1,1956.0,170.0,5.0,1600000
2015,22000,4,3,1,1,1497.0,117.0,5.0,900000
2012,90000,1,3,1,1,1598.0,103.0,5.0,450000
2011,46000,4,3,1,1,998.0,67.0,5.0,210000
2018,20000,4,3,1,1,1197.0,81.0,5.0,801000
2014,15000,1,3,1,1,1405.0,70.0,7.0,317000
2015,40000,4,3,1,2,1373.0,93.0,7.0,600000
2014,30000,4,3,1,2,1197.0,82.0,5.0,330000
2017,15000,4,3,1,2,814.0,55.0,5.0,320000
2007,110000,4,3,1,2,1341.0,83.0,5.0,120000
2009,70000,4,3,1,2,796.0,46.0,5.0,130000
2015,80000,4,3,1,1,1199.0,82.0,5.0,220000
2015,110000,4,3,1,1,1193.0,88.0,5.0,340000
2013,70000,1,3,1,2,1399.0,67.0,5.0,200000
2002,50000,4,3,1,2,796.0,46.0,5.0,140000
2013,190000,1,3,1,1,2494.0,100.0,8.0,1000000
2010,100000,1,3,1,2,2523.0,63.0,7.0,495000
2015,60000,4,3,1,1,796.0,47.0,5.0,236000
2015,40000,4,3,1,1,998.0,67.0,5.0,390000
2009,90000,1,3,1,2,1248.0,73.0,5.0,275000
2015,110000,1,3,1,1,2179.0,147.0,7.0,503000
2017,32000,1,2,1,1,1248.0,88.0,5.0,775000
2016,30000,1,3,0,1,2755.0,171.0,7.0,1800000
2016,58000,1,3,1,1,1582.0,126.0,5.0,850000
2018,5000,1,3,1,1,1248.0,88.0,5.0,750000
2018,25000,4,3,1,1,1197.0,81.0,5.0,570000
2018,32000,4,3,1,1,1197.0,81.0,5.0,580000
2016,30000,4,3,1,1,1199.0,88.0,5.0,484999
2017,43000,4,2,1,1,1497.0,117.0,7.0,700000
2012,60000,4,2,1,1,1497.0,113.0,5.0,415000
2015,50000,4,3,0,1,1198.0,76.0,5.0,325000
2018,14200,4,3,1,1,1196.0,86.0,5.0,550000
2017,10000,4,3,1,1,814.0,55.0,5.0,300000
2018,25000,4,3,1,1,799.0,53.0,5.0,217000
2018,19100,4,3,1,1,1194.0,94.0,5.0,700000
2019,25000,4,3,0,4,1086.0,68.0,5.0,466000
2014,54000,1,2,1,1,1498.0,98.0,5.0,484999
2018,35000,1,3,1,1,1461.0,84.0,5.0,670000
2018,20000,4,3,1,2,1197.0,81.0,5.0,500000
2016,52000,1,3,1,1,1248.0,88.0,5.0,675000
2011,120000,1,3,1,2,1396.0,90.0,5.0,220000
2017,50000,1,3,1,1,1956.0,170.0,5.0,1650000
2013,120000,1,3,1,2,1248.0,88.0,7.0,630000
2010,90000,1,3,1,2,1248.0,90.0,5.0,250000
2004,120000,4,3,1,3,998.0,67.0,5.0,120000
2015,101500,1,3,1,2,1498.0,103.0,5.0,300000
2013,75000,1,3,0,1,1582.0,126.0,5.0,525000
2016,100000,1,3,1,1,1997.0,120.0,7.0,1100000
2012,55735,1,3,1,2,1461.0,108.0,5.0,480000
2014,80000,1,3,1,2,2179.0,140.0,7.0,605000
2016,50000,4,3,1,2,796.0,47.0,5.0,250000
2013,70000,1,3,1,2,1399.0,68.0,5.0,245000
2012,76000,4,3,1,4,1197.0,78.0,5.0,210000
2020,1500,4,3,1,1,1197.0,81.0,5.0,730000
2012,76000,1,3,1,1,2523.0,62.0,7.0,500000
2015,40000,4,3,1,1,998.0,67.0,5.0,400000
2015,60000,4,3,1,2,814.0,55.0,5.0,280000
2009,170000,1,3,1,3,2494.0,102.0,8.0,561000
2013,181491,1,2,1,1,2477.0,175.0,7.0,950000
2016,53319,1,2,1,1,936.0,56.0,5.0,375000
2017,40906,1,2,1,1,1498.0,108.0,5.0,700000
2012,31711,4,2,1,2,1496.0,88.0,5.0,375000
2012,43755,4,2,1,2,814.0,55.0,5.0,270000
2016,66693,4,2,1,1,799.0,53.0,5.0,300000
2010,59549,4,2,1,1,998.0,67.0,5.0,225000
2015,94385,1,2,1,1,2494.0,100.0,8.0,1350000
2010,73730,4,2,1,1,998.0,67.0,5.0,200000
2011,221889,1,2,1,1,1582.0,126.0,5.0,400000
2013,116104,1,2,1,1,1498.0,98.0,5.0,500000
2015,150546,4,2,1,1,1197.0,81.0,5.0,500000
2013,148120,1,2,1,1,2755.0,174.0,7.0,1500000
2015,20000,4,3,1,2,1499.0,110.0,5.0,555000
2018,30000,4,3,0,1,1197.0,81.0,5.0,580000
2011,142000,1,3,1,3,2179.0,138.0,7.0,337000
2011,20000,1,3,1,1,1948.0,68.0,10.0,175000
2009,120000,1,3,1,2,1248.0,90.0,5.0,180000
2011,80000,4,3,1,1,1086.0,68.0,5.0,200000
2016,60000,1,3,1,1,1405.0,69.0,5.0,260000
2016,25000,4,3,1,1,999.0,67.0,5.0,350000
2011,50000,1,3,1,2,2523.0,63.0,7.0,409999
2017,126000,1,3,1,1,1493.0,100.0,7.0,655000
2015,170000,1,3,1,1,1248.0,74.0,5.0,370000
2013,24000,4,3,1,1,796.0,47.0,5.0,200000
2017,100000,1,3,1,2,1248.0,88.0,7.0,800000
2019,10000,4,3,1,1,1199.0,83.0,5.0,550000
2012,70000,1,3,1,2,1399.0,68.0,5.0,300000
2017,40000,4,3,1,1,796.0,34.0,8.0,220000
2011,110000,4,3,1,1,998.0,67.0,5.0,196000
2008,80000,4,3,1,2,1086.0,68.0,5.0,135000
2015,16500,4,3,1,1,1193.0,88.0,5.0,299000
2017,30000,4,3,1,1,998.0,67.0,5.0,300000
2017,80000,1,3,1,1,1248.0,88.0,7.0,720000
2016,50000,1,3,1,3,2179.0,147.0,7.0,650000
2016,25000,4,3,1,1,998.0,67.0,5.0,300000
2019,20000,1,3,1,1,1186.0,73.0,5.0,750000
2016,60000,4,3,1,1,799.0,53.0,5.0,260000
2011,70000,1,3,1,2,1248.0,74.0,5.0,300000
2014,50000,1,3,1,2,2523.0,62.0,7.0,600000
2004,100000,4,3,0,2,2997.0,218.0,5.0,275000
2015,52000,4,3,1,1,998.0,67.0,5.0,250000
2014,80000,1,3,1,1,1248.0,74.0,5.0,420000
2015,50000,4,3,1,1,814.0,55.0,5.0,235000
2016,60000,1,3,1,1,2179.0,120.0,7.0,1100000
2019,25000,4,3,1,1,998.0,67.0,5.0,360000
2014,50000,1,3,1,2,1120.0,70.0,5.0,380000
2016,125000,1,3,1,1,1498.0,98.0,5.0,650000
2016,80000,4,3,1,1,998.0,67.0,5.0,350000
2017,70000,1,3,1,1,2523.0,63.0,9.0,700000
2010,90000,1,3,1,3,1396.0,90.0,5.0,270000
2017,50000,1,3,1,1,1248.0,74.0,5.0,450000
2016,101000,1,3,1,1,2498.0,105.0,6.0,630000
2010,168000,1,3,1,1,2498.0,112.0,7.0,229999
2010,168000,1,3,1,1,2498.0,112.0,7.0,229999
2011,40000,4,3,1,1,998.0,67.0,5.0,270000
2009,28900,4,3,1,2,1172.0,65.0,5.0,135000
2012,20000,4,3,1,1,998.0,67.0,5.0,275000
2017,9000,1,2,0,1,1999.0,177.0,5.0,2625000
2019,20000,4,2,0,1,2487.0,214.0,5.0,5150000
2017,45000,1,2,0,1,1999.0,177.0,5.0,3200000
2015,110000,1,3,1,1,2179.0,147.0,7.0,503000
2019,20000,1,3,0,1,1969.0,190.0,5.0,3800000
2016,68089,4,4,0,1,2494.0,157.0,5.0,2000000
2013,58343,4,4,1,1,998.0,67.0,5.0,225000
2018,38817,1,2,1,1,1248.0,74.0,5.0,740000
2016,56494,4,4,1,1,1199.0,88.0,5.0,550000
2013,79328,1,4,1,2,2494.0,100.0,7.0,750000
2019,5621,4,4,0,1,1197.0,81.0,5.0,650000
2017,25538,4,4,1,1,1496.0,88.0,5.0,625000
2018,69779,4,2,0,1,1197.0,81.0,5.0,600000
2017,56290,1,2,1,1,1186.0,73.0,5.0,450000
2019,7500,1,2,0,1,1995.0,190.0,5.0,5400000
2019,8500,1,2,0,1,1995.0,190.0,5.0,5500000
2019,7032,4,4,0,1,1199.0,88.0,5.0,779000
2016,11000,4,2,0,1,1598.0,103.0,5.0,645000
2018,2000,1,2,0,1,1984.0,150.0,5.0,2475000
2015,165000,1,3,1,1,1493.0,100.0,7.0,634000
2012,98500,4,3,1,2,998.0,66.0,5.0,235000
2008,98000,4,3,1,3,1197.0,78.0,5.0,275000
2014,40000,1,3,1,2,2498.0,105.0,6.0,700000
2013,90000,1,3,1,1,1248.0,92.0,5.0,400000
2012,90000,4,3,1,3,796.0,46.0,5.0,215000
2009,110000,1,3,1,2,1493.0,110.0,5.0,150000
2018,77800,1,3,1,1,1248.0,88.0,5.0,950000
2015,100000,1,3,1,1,1493.0,100.0,7.0,730000
2012,120000,1,3,1,2,1405.0,71.0,5.0,135000
2016,80000,4,3,1,2,1197.0,82.0,5.0,350000
2018,21000,4,3,1,2,1198.0,82.0,6.0,535000
2018,100000,4,3,1,2,1197.0,85.0,5.0,455000
2019,25000,4,3,1,1,1197.0,81.0,5.0,655000
2019,30000,1,3,1,3,1498.0,98.0,5.0,800000
2018,25000,4,3,0,1,1496.0,105.0,5.0,1100000
2016,40000,1,3,0,1,2143.0,204.0,5.0,3000000
2012,160000,1,3,0,1,2982.0,169.0,7.0,1225000
2018,51492,4,3,1,1,1198.0,82.0,6.0,340000
2011,72000,1,3,1,2,1598.0,103.0,5.0,300000
2016,60000,4,3,1,1,1196.0,86.0,5.0,370000
2013,136000,1,3,1,2,2523.0,62.0,7.0,330000
2014,60000,4,3,1,1,1086.0,62.0,5.0,238000
2013,90000,4,3,1,1,1086.0,62.0,5.0,200000
2014,91000,1,3,1,4,1461.0,84.0,5.0,320000
2009,90000,4,3,1,4,1086.0,62.0,5.0,114999
2015,50000,4,3,1,2,998.0,67.0,5.0,320000
2010,20000,4,3,1,1,1086.0,68.0,5.0,210000
2011,120000,1,3,1,1,2489.0,95.0,8.0,200000
2009,150000,4,3,1,2,1061.0,67.0,5.0,135000
2015,52000,1,3,1,1,1405.0,69.0,5.0,350000
2014,167000,1,3,1,2,2523.0,63.0,8.0,350000
2017,40000,1,3,1,1,1248.0,74.0,5.0,680000
2010,190000,1,3,1,2,1248.0,75.0,5.0,200000
2016,50000,4,3,1,1,999.0,67.0,5.0,300000
2011,70000,1,3,1,2,2498.0,112.0,7.0,270000
2012,80000,4,3,1,2,998.0,67.0,5.0,225000
2008,120000,1,3,1,1,2523.0,63.0,8.0,250000
2015,40000,1,3,1,2,1493.0,100.0,7.0,590000
2015,17000,4,3,1,1,814.0,55.0,5.0,290000
2010,180000,4,3,1,2,998.0,67.0,5.0,100000
2016,50000,4,3,1,1,998.0,67.0,5.0,395000
2014,65000,4,3,1,2,814.0,55.0,5.0,195000
2011,10000,4,3,1,3,624.0,35.0,4.0,45000
2009,70000,1,3,1,2,2523.0,63.0,8.0,270000
2014,90000,1,3,1,2,2499.0,72.0,9.0,600000
2015,50000,1,3,1,1,1396.0,88.0,5.0,715000
2019,10000,4,3,1,1,1197.0,81.0,5.0,600000
2019,25000,1,3,1,1,1493.0,100.0,7.0,875000
2011,100000,1,3,1,2,2179.0,115.0,5.0,420000
2007,70000,4,3,0,2,2354.0,152.0,5.0,325000
2017,30000,4,3,1,1,1198.0,67.0,5.0,385000
